individual	week	kit	KO	Abundance	module_id	group
102	6	qiagen	K00031	0.300635385275322	M00009	DNR
102	6	qiagen	K00030	0.0162080248870528	M00009	DNR
102	6	qiagen	K00026	0.000716786710209082	M00009	DNR
102	6	qiagen	K00025	0.00703630611665293	M00009	DNR
102	6	qiagen	K00024	0.896660299382927	M00009	DNR
102	6	qiagen	K00012	1.10795206168707	M00014	DNR
73	10	qiagen	K01195	0.173840409006617	M00076	DNR
73	10	qiagen	K01197	0.162899324775946	M00076	DNR
61	13	mobio	K05351	0.00433944618047704	M00014	DNR
73	4	qiagen	K01217	9.1603087640023e-05	M00076	DNR
73	12	qiagen	K00854	0.676823023409268	M00014	DNR
73	8	qiagen	K01136	0.0231698411213646	M00076	DNR
73	8	qiagen	K01135	0.00579964840260961	M00076	DNR
73	4	qiagen	K01197	0.19724786284141	M00076	DNR
73	4	qiagen	K01195	0.261446678021302	M00076	DNR
73	12	qiagen	K00658	0.0621594074816601	M00009	DNR
73	10	qiagen	K01135	0.00412739963092533	M00076	DNR
73	10	qiagen	K01136	0.0149639553952264	M00076	DNR
73	5	mobio	K01647	0.223345916906104	M00009	DNR
73	6	qiagen	K01682	0.0673174456124545	M00009	DNR
73	6	qiagen	K01677	0.412597709376	M00009	DNR
73	6	qiagen	K01678	0.440337787840574	M00009	DNR
73	6	qiagen	K01679	0.0657457855084981	M00009	DNR
73	6	qiagen	K01681	0.392837915597427	M00009	DNR
73	6	qiagen	K01676	0.272627287136733	M00009	DNR
73	6	qiagen	K01647	0.451263268043573	M00009	DNR
73	12	qiagen	K01135	0.00271023640712336	M00076	DNR
73	12	qiagen	K01136	0.0120191774154361	M00076	DNR
73	8	qiagen	K01195	0.208472749509197	M00076	DNR
73	8	qiagen	K01197	0.195034006722843	M00076	DNR
73	8	qiagen	K01217	4.09728838429717e-05	M00076	DNR
73	4	qiagen	K01682	0.0439989227438152	M00009	DNR
73	4	qiagen	K01679	0.040234019211994	M00009	DNR
73	4	qiagen	K01681	0.128506968747791	M00009	DNR
73	4	qiagen	K01677	0.135878610137328	M00009	DNR
73	4	qiagen	K01678	0.128499837569495	M00009	DNR
73	4	qiagen	K01676	0.594965484354368	M00009	DNR
73	4	qiagen	K01647	0.13500847998107	M00009	DNR
73	5	mobio	K01682	0.0293141607836616	M00009	DNR
73	5	mobio	K01678	0.145322535670551	M00009	DNR
73	5	mobio	K01677	0.143641144401879	M00009	DNR
73	5	mobio	K01681	0.209906768265919	M00009	DNR
73	5	mobio	K01679	0.0242805707237131	M00009	DNR
73	5	mobio	K01676	0.54564788572716	M00009	DNR
73	8	qiagen	K01647	0.138262401726457	M00009	DNR
73	5	mobio	K01903	0.0131410717967772	M00009	DNR
73	5	mobio	K01902	0.0140545245656943	M00009	DNR
73	5	mobio	K01900	0.00177800866155288	M00009	DNR
73	5	mobio	K01899	0.000772579317538355	M00009	DNR
73	8	qiagen	K01678	0.103875739388926	M00009	DNR
73	8	qiagen	K01679	0.0539424687179567	M00009	DNR
73	8	qiagen	K01676	0.619604252820862	M00009	DNR
73	8	qiagen	K01677	0.0983787307190514	M00009	DNR
73	8	qiagen	K01681	0.168277342955484	M00009	DNR
73	8	qiagen	K01682	0.0139372662375234	M00009	DNR
73	6	qiagen	K01902	0.013187633706361	M00009	DNR
73	6	qiagen	K01903	0.013517860137706	M00009	DNR
73	6	qiagen	K01899	0.00661046592389906	M00009	DNR
73	6	qiagen	K01900	0.0110128881841706	M00009	DNR
73	12	qiagen	K01197	0.10094252948888	M00076	DNR
73	12	qiagen	K01195	0.190026218053211	M00076	DNR
73	12	qiagen	K01217	0.000218284850647203	M00076	DNR
73	10	qiagen	K01647	0.168610199234911	M00009	DNR
73	10	qiagen	K01676	0.589195630911554	M00009	DNR
73	10	qiagen	K01677	0.112154886182374	M00009	DNR
73	10	qiagen	K01678	0.101511288692799	M00009	DNR
73	10	qiagen	K01679	0.0472816384318485	M00009	DNR
73	10	qiagen	K01681	0.213602591890111	M00009	DNR
73	10	qiagen	K01682	0.00721296043632907	M00009	DNR
73	4	qiagen	K01902	0.0343495681290569	M00009	DNR
73	4	qiagen	K01903	0.0333361920484063	M00009	DNR
73	4	qiagen	K01899	0.000664185104734992	M00009	DNR
73	4	qiagen	K01900	0.00187646736321898	M00009	DNR
73	8	qiagen	K01899	0.00275658948778997	M00009	DNR
73	8	qiagen	K01903	0.038687382821132	M00009	DNR
73	8	qiagen	K01900	0.00526587972165661	M00009	DNR
73	8	qiagen	K01902	0.0445023206124124	M00009	DNR
73	12	qiagen	K01647	0.46686875160468	M00009	DNR
73	5	mobio	K02195	0.0305497485820156	M00259	DNR
73	5	mobio	K02194	0.0110720231326765	M00259	DNR
73	5	mobio	K02193	0.0227956570868253	M00259	DNR
73	12	qiagen	K01677	0.469094236779814	M00009	DNR
73	12	qiagen	K01678	0.483651221997438	M00009	DNR
73	12	qiagen	K01676	0.266480807774054	M00009	DNR
73	12	qiagen	K01682	0.103109806752534	M00009	DNR
73	12	qiagen	K01679	0.0470195769179759	M00009	DNR
73	12	qiagen	K01681	0.415763535701917	M00009	DNR
73	6	qiagen	K02195	0.0263880578275964	M00259	DNR
73	6	qiagen	K02193	0.0319310169042626	M00259	DNR
73	6	qiagen	K02194	0.0153986259374104	M00259	DNR
73	10	qiagen	K01899	0.00100961608544238	M00009	DNR
73	10	qiagen	K01900	0.00263142237664535	M00009	DNR
73	10	qiagen	K01902	0.0333183183123706	M00009	DNR
73	10	qiagen	K01903	0.0272720236910861	M00009	DNR
73	4	qiagen	K02195	0.0397956530775205	M00259	DNR
73	4	qiagen	K02193	0.0298360806416431	M00259	DNR
73	4	qiagen	K02194	0.0342901638587377	M00259	DNR
73	5	mobio	K00247	0.0015334646996966	M00009	DNR
73	5	mobio	K00246	0.0276511948490531	M00009	DNR
73	5	mobio	K00245	0.0261535904425588	M00009	DNR
73	5	mobio	K00244	0.206938542127453	M00009	DNR
73	5	mobio	K00239	0.604759095785242	M00009	DNR
73	5	mobio	K00241	0.500782337235564	M00009	DNR
73	4	qiagen	K00164	0.0254519531490764	M00009	DNR
73	5	mobio	K00240	0.549332214042251	M00009	DNR
73	6	qiagen	K00246	0.0796244748502908	M00009	DNR
73	6	qiagen	K00247	0.00131440124841763	M00009	DNR
73	6	qiagen	K00242	0.00422705660755968	M00009	DNR
73	6	qiagen	K00244	0.24555627730394	M00009	DNR
73	6	qiagen	K00245	0.0575572684715145	M00009	DNR
73	6	qiagen	K00239	0.350144730613159	M00009	DNR
73	5	mobio	K00164	0.00907080436393446	M00009	DNR
73	6	qiagen	K00240	0.308572328317736	M00009	DNR
73	6	qiagen	K00241	0.274103528796006	M00009	DNR
73	8	qiagen	K00012	1.16242529753005	M00014	DNR
73	10	qiagen	K00164	0.0248054996540444	M00009	DNR
73	8	qiagen	K00026	0.000520467733526071	M00009	DNR
73	8	qiagen	K00024	0.978975654653148	M00009	DNR
73	8	qiagen	K00025	0.00567787230979126	M00009	DNR
73	8	qiagen	K00030	0.00623494600880321	M00009	DNR
73	8	qiagen	K00031	0.13567690576729	M00009	DNR
73	5	mobio	K00382	0.394379322786281	M00009	DNR
73	4	qiagen	K00246	0.0414264714821482	M00009	DNR
73	4	qiagen	K00247	0.000625180902402438	M00009	DNR
73	4	qiagen	K00244	0.583042186685306	M00009	DNR
73	4	qiagen	K00245	0.0591830622600076	M00009	DNR
73	4	qiagen	K00242	0.00295127909392169	M00009	DNR
73	4	qiagen	K00240	0.61737039560966	M00009	DNR
73	4	qiagen	K00241	0.568171959480939	M00009	DNR
73	6	qiagen	K00382	0.25799906232451	M00009	DNR
73	4	qiagen	K00239	0.683375071061732	M00009	DNR
73	10	qiagen	K00012	1.01579182675243	M00014	DNR
73	10	qiagen	K00024	1.02500734663887	M00009	DNR
73	10	qiagen	K00025	0.00388205292030004	M00009	DNR
73	10	qiagen	K00026	0.000691387931524413	M00009	DNR
73	10	qiagen	K00030	0.0100671098417156	M00009	DNR
73	10	qiagen	K00031	0.195855639729002	M00009	DNR
73	8	qiagen	K00239	0.701085621057529	M00009	DNR
73	8	qiagen	K00240	0.593405040210956	M00009	DNR
73	10	qiagen	K00382	0.429421255917715	M00009	DNR
73	8	qiagen	K00244	0.707670416652889	M00009	DNR
73	8	qiagen	K00241	0.545841935158353	M00009	DNR
73	8	qiagen	K00242	0.00120383984452484	M00009	DNR
73	8	qiagen	K00245	0.0363876070082924	M00009	DNR
73	8	qiagen	K00246	0.0237190848917581	M00009	DNR
73	4	qiagen	K00382	0.422830564036621	M00009	DNR
73	12	qiagen	K00012	0.961439761305356	M00014	DNR
73	12	qiagen	K00030	0.0162143878943983	M00009	DNR
73	12	qiagen	K00025	0.0170557159467693	M00009	DNR
73	12	qiagen	K00026	0.0007821679104159	M00009	DNR
73	12	qiagen	K00024	0.57287362996239	M00009	DNR
73	12	qiagen	K00031	0.501441534388628	M00009	DNR
73	5	mobio	K00658	0.0564325317360604	M00009	DNR
73	10	qiagen	K00239	0.693821644350021	M00009	DNR
73	10	qiagen	K00240	0.581552029541399	M00009	DNR
73	10	qiagen	K00241	0.525654990821396	M00009	DNR
73	10	qiagen	K00242	0.0062166919332301	M00009	DNR
73	10	qiagen	K00244	0.505591110875346	M00009	DNR
73	10	qiagen	K00245	0.0254797519258621	M00009	DNR
73	10	qiagen	K00246	0.0209528973586846	M00009	DNR
73	6	qiagen	K00658	0.0690820241564258	M00009	DNR
73	8	qiagen	K00164	0.0341829794075438	M00009	DNR
73	6	qiagen	K00854	0.660896705768236	M00014	DNR
73	10	qiagen	K00658	0.0759922721898651	M00009	DNR
73	12	qiagen	K00239	0.322117470851348	M00009	DNR
73	12	qiagen	K00246	0.100881836838984	M00009	DNR
73	12	qiagen	K00244	0.25858618326013	M00009	DNR
73	12	qiagen	K00245	0.123705543087489	M00009	DNR
73	12	qiagen	K00242	0.00717093497931003	M00009	DNR
73	12	qiagen	K00240	0.294471452853477	M00009	DNR
73	12	qiagen	K00241	0.247853038956572	M00009	DNR
61	5	mobio	K05351	0.0067916391918336	M00014	DNR
73	4	qiagen	K00658	0.0757493674273709	M00009	DNR
61	6	qiagen	K05351	0.00751071711551666	M00014	DNR
73	4	qiagen	K00854	0.659314087821872	M00014	DNR
73	8	qiagen	K00382	0.390639653714832	M00009	DNR
73	5	mobio	K00854	0.627739682774816	M00014	DNR
73	12	qiagen	K00164	0.0069104766992941	M00009	DNR
61	4	qiagen	K05351	0.0125943724723324	M00014	DNR
61	10	qiagen	K05351	0.00357154576493445	M00014	DNR
73	6	qiagen	K01135	0.00315514273755243	M00076	DNR
73	6	qiagen	K01136	0.00956306744584754	M00076	DNR
73	8	qiagen	K00854	0.584023383823354	M00014	DNR
61	8	qiagen	K05351	0.00045486900736942	M00014	DNR
73	5	mobio	K01217	7.54940184498762e-05	M00076	DNR
73	4	qiagen	K01135	0.00851545176610209	M00076	DNR
73	4	qiagen	K01136	0.0223415406741755	M00076	DNR
73	8	qiagen	K00658	0.0706814645327934	M00009	DNR
73	5	mobio	K01197	0.202701474207002	M00076	DNR
73	5	mobio	K01195	0.238790023670326	M00076	DNR
73	12	qiagen	K00382	0.244816575940149	M00009	DNR
73	10	qiagen	K00854	0.569774068749587	M00014	DNR
73	5	mobio	K01136	0.0206831795134807	M00076	DNR
73	5	mobio	K01135	0.005213268788794	M00076	DNR
73	6	qiagen	K01197	0.0775407660754953	M00076	DNR
73	6	qiagen	K01195	0.192204198927901	M00076	DNR
61	10	qiagen	K03331	0.00238965172868631	M00014	DNR
61	10	qiagen	K03219	0.000453136897525332	M00332	DNR
61	10	qiagen	K03223	0.00196880203735571	M00332	DNR
61	10	qiagen	K03222	0.00337988711501686	M00332	DNR
61	10	qiagen	K03225	0.0156240889605263	M00332	DNR
61	10	qiagen	K03224	0.00231195980713965	M00332	DNR
61	10	qiagen	K03226	0.00148475686380655	M00332	DNR
61	10	qiagen	K03229	0.00110090836683629	M00332	DNR
61	10	qiagen	K03228	0.00204731208704107	M00332	DNR
61	10	qiagen	K03230	0.00201740832181728	M00332	DNR
61	13	mobio	K03219	0.000203501546097584	M00332	DNR
61	13	mobio	K03225	0.0340099257676715	M00332	DNR
61	13	mobio	K03226	0.0148337312417957	M00332	DNR
61	13	mobio	K03227	0.0123796588736315	M00332	DNR
61	13	mobio	K03228	0.02044844845612	M00332	DNR
61	13	mobio	K03221	0.014306917150545	M00332	DNR
61	13	mobio	K03222	0.0343521374187586	M00332	DNR
61	13	mobio	K03223	0.00198086534510536	M00332	DNR
61	13	mobio	K03224	0.00101257199077481	M00332	DNR
61	13	mobio	K03229	0.0631533806746793	M00332	DNR
61	13	mobio	K03230	0.00111227779987742	M00332	DNR
61	8	qiagen	K03331	0.0014680476498015	M00014	DNR
61	8	qiagen	K03219	0.000131293153006692	M00332	DNR
61	8	qiagen	K03225	0.0524913080615717	M00332	DNR
61	8	qiagen	K03224	0.0007360402805483	M00332	DNR
61	8	qiagen	K03223	0.000617723573242106	M00332	DNR
61	8	qiagen	K03222	0.00212081359348508	M00332	DNR
61	8	qiagen	K03229	0.00076454334323785	M00332	DNR
61	8	qiagen	K03228	0.00115789011762509	M00332	DNR
61	8	qiagen	K03226	0.000579757210352222	M00332	DNR
61	8	qiagen	K03230	0.00144186251438382	M00332	DNR
61	13	mobio	K03331	0.00128847742974565	M00014	DNR
61	5	mobio	K04057	0.0112509926053189	M00332	DNR
61	5	mobio	K04058	0.00245257972113181	M00332	DNR
61	5	mobio	K04059	0.00145321716942787	M00332	DNR
61	6	qiagen	K04057	0.00383334973147669	M00332	DNR
61	6	qiagen	K04056	0.00126077640563174	M00332	DNR
61	6	qiagen	K04058	0.00272691057886178	M00332	DNR
61	4	qiagen	K04059	0.000463184010518443	M00332	DNR
61	4	qiagen	K04058	0.000568106335040161	M00332	DNR
61	4	qiagen	K04057	0.000486094187382796	M00332	DNR
61	4	qiagen	K04056	0.000901477715088272	M00332	DNR
73	6	qiagen	K00030	0.0249415826377077	M00009	DNR
73	6	qiagen	K00031	0.425078420024749	M00009	DNR
73	6	qiagen	K00025	0.0179775926241181	M00009	DNR
73	6	qiagen	K00026	0.000565517612778931	M00009	DNR
73	6	qiagen	K00024	0.550910725854772	M00009	DNR
73	6	qiagen	K00012	0.863860030363245	M00014	DNR
61	10	qiagen	K04056	0.000340689817438323	M00332	DNR
61	10	qiagen	K04058	0.000876986039531421	M00332	DNR
73	4	qiagen	K00031	0.131126233154154	M00009	DNR
73	4	qiagen	K00030	0.0119958503221335	M00009	DNR
73	4	qiagen	K00025	0.000763567960592	M00009	DNR
73	4	qiagen	K00026	0.000126812567897193	M00009	DNR
73	6	qiagen	K00164	0.00765041486312066	M00009	DNR
73	4	qiagen	K00024	0.944389240829373	M00009	DNR
73	4	qiagen	K00012	1.13552327788594	M00014	DNR
61	13	mobio	K04056	0.000341785458997073	M00332	DNR
61	13	mobio	K04058	0.000705548885713825	M00332	DNR
73	5	mobio	K00030	0.0189828033902263	M00009	DNR
73	5	mobio	K00031	0.20284309114347	M00009	DNR
73	5	mobio	K00026	0.000200585963447466	M00009	DNR
73	5	mobio	K00025	0.000624745773131552	M00009	DNR
73	5	mobio	K00024	0.888183849597844	M00009	DNR
73	5	mobio	K00012	1.13295182517796	M00014	DNR
61	8	qiagen	K04058	0.000557355751659428	M00332	DNR
61	8	qiagen	K04057	0.000438643285251828	M00332	DNR
61	8	qiagen	K04056	0.000381791333646585	M00332	DNR
61	8	qiagen	K04059	0.000404361213777705	M00332	DNR
61	10	qiagen	K02195	0.0374326851241328	M00259	DNR
61	10	qiagen	K02194	0.014156475183535	M00259	DNR
61	10	qiagen	K02193	0.0297737520684692	M00259	DNR
61	8	qiagen	K02195	0.043355356743281	M00259	DNR
61	8	qiagen	K02194	0.0335563757875393	M00259	DNR
61	8	qiagen	K02193	0.0439808837216104	M00259	DNR
61	13	mobio	K02193	0.0474155450190542	M00259	DNR
61	13	mobio	K02194	0.0289048854850941	M00259	DNR
61	13	mobio	K02195	0.0767139949163936	M00259	DNR
61	5	mobio	K03228	0.0242892075598419	M00332	DNR
61	5	mobio	K03229	0.00983778289777208	M00332	DNR
61	5	mobio	K03230	0.00383479630740615	M00332	DNR
61	5	mobio	K03223	0.0103085178275444	M00332	DNR
61	5	mobio	K03224	0.00216003253989493	M00332	DNR
61	5	mobio	K03225	0.509810181894316	M00332	DNR
61	5	mobio	K03226	0.000859530517147059	M00332	DNR
61	5	mobio	K03219	0.000806182389450014	M00332	DNR
61	5	mobio	K03222	0.00346650597842129	M00332	DNR
61	5	mobio	K03331	0.00225993294403087	M00014	DNR
61	6	qiagen	K03228	0.0112208577934234	M00332	DNR
61	6	qiagen	K03227	0.00492745966995419	M00332	DNR
61	6	qiagen	K03230	0.00480648535523453	M00332	DNR
61	6	qiagen	K03229	0.00264897353068353	M00332	DNR
61	6	qiagen	K03224	0.0049678301471582	M00332	DNR
61	6	qiagen	K03223	0.0103775494534478	M00332	DNR
61	6	qiagen	K03226	0.00295648663312252	M00332	DNR
61	6	qiagen	K03225	0.334825525493423	M00332	DNR
61	6	qiagen	K03219	0.00186958336701705	M00332	DNR
61	6	qiagen	K03222	0.00548796368552185	M00332	DNR
61	6	qiagen	K03221	0.00102597684161964	M00332	DNR
61	6	qiagen	K03331	0.00418575732131674	M00014	DNR
61	4	qiagen	K12447	0.000130561038055162	M00014	DNR
61	4	qiagen	K03230	0.00692817909023245	M00332	DNR
61	4	qiagen	K03229	0.00219342962583662	M00332	DNR
61	4	qiagen	K03228	0.00250711655955828	M00332	DNR
61	4	qiagen	K03227	0.000867338988998721	M00332	DNR
61	4	qiagen	K03226	0.000324400356996435	M00332	DNR
61	4	qiagen	K03225	0.0244709047999174	M00332	DNR
61	4	qiagen	K03224	0.0074815020596544	M00332	DNR
61	4	qiagen	K03223	0.00676649820115965	M00332	DNR
61	4	qiagen	K03222	0.00155416642113068	M00332	DNR
61	4	qiagen	K03219	0.000991770951997744	M00332	DNR
61	4	qiagen	K03331	0.00663154848824826	M00014	DNR
61	10	qiagen	K12447	0.000162190371076552	M00014	DNR
75	5	mobio	K03331	0.0033703547453689	M00014	WT
75	13	mobio	K01679	0.0506282993925506	M00009	WT
75	13	mobio	K01678	0.261773544204247	M00009	WT
75	13	mobio	K01677	0.268782631210428	M00009	WT
75	13	mobio	K01676	0.412149688747938	M00009	WT
75	13	mobio	K01682	0.0524554507986147	M00009	WT
75	10	qiagen	K01899	0.000856153408491697	M00009	WT
75	13	mobio	K01681	0.269041947624888	M00009	WT
61	13	mobio	K00854	0.516997748356096	M00014	DNR
75	10	qiagen	K01900	0.000681116209154228	M00009	WT
75	10	qiagen	K01902	0.0111176769802728	M00009	WT
75	10	qiagen	K01903	0.0102223258866189	M00009	WT
75	6	qiagen	K01647	0.204024030853181	M00009	WT
61	4	qiagen	K01136	0.00889850009437818	M00076	DNR
61	4	qiagen	K01135	0.00123716704561157	M00076	DNR
75	4	qiagen	K01647	0.201194329362262	M00009	WT
73	12	qiagen	K05351	0.00956061840673921	M00014	DNR
61	8	qiagen	K00854	0.493379412242291	M00014	DNR
75	8	qiagen	K00854	0.519114882258555	M00014	WT
75	12	qiagen	K01136	0.0170799136477572	M00076	WT
61	4	qiagen	K01217	9.44723300710681e-05	M00076	DNR
75	12	qiagen	K01135	0.0034971765487358	M00076	WT
75	5	mobio	K01647	0.224452858565455	M00009	WT
61	4	qiagen	K01197	0.0317955195373678	M00076	DNR
61	4	qiagen	K01195	0.204415981061765	M00076	DNR
61	10	qiagen	K01195	0.214323243940527	M00076	DNR
61	10	qiagen	K01197	0.174589095180613	M00076	DNR
61	10	qiagen	K01217	0.000279189932112777	M00076	DNR
75	10	qiagen	K01195	0.182387404876422	M00076	WT
75	4	qiagen	K01676	0.507599464265787	M00009	WT
75	4	qiagen	K01677	0.186697876643259	M00009	WT
75	10	qiagen	K01197	0.171290951919239	M00076	WT
75	4	qiagen	K01681	0.206189026400617	M00009	WT
75	4	qiagen	K01682	0.0336385441549938	M00009	WT
75	4	qiagen	K01678	0.187409684827778	M00009	WT
75	4	qiagen	K01679	0.0282976335001418	M00009	WT
75	10	qiagen	K01217	0.00021887564508493	M00076	WT
102	13	mobio	K05351	0.00287990253401591	M00014	DNR
61	10	qiagen	K01135	0.00499056388753555	M00076	DNR
61	10	qiagen	K01136	0.019777642869404	M00076	DNR
75	6	qiagen	K00854	0.521975711389157	M00014	WT
75	10	qiagen	K01135	0.00570933863087132	M00076	WT
75	10	qiagen	K01136	0.0151629940859123	M00076	WT
61	8	qiagen	K01195	0.224467594751441	M00076	DNR
61	5	mobio	K01682	0.0576643251415904	M00009	DNR
61	5	mobio	K01677	0.258636464192364	M00009	DNR
61	5	mobio	K01678	0.294120887452735	M00009	DNR
61	8	qiagen	K01197	0.215617428085826	M00076	DNR
61	5	mobio	K01679	0.115091270695653	M00009	DNR
61	5	mobio	K01681	0.22949549827661	M00009	DNR
61	5	mobio	K01676	0.281214641899164	M00009	DNR
61	13	mobio	K01135	0.0120483667870897	M00076	DNR
61	13	mobio	K01136	0.0403752105336058	M00076	DNR
61	8	qiagen	K01217	7.11520212705e-05	M00076	DNR
75	13	mobio	K00854	0.5636347623089	M00014	WT
61	5	mobio	K01647	0.239183348000962	M00009	DNR
75	8	qiagen	K00658	0.0503519974607714	M00009	WT
61	6	qiagen	K01682	0.0953195131631591	M00009	DNR
61	6	qiagen	K01678	0.376425036466724	M00009	DNR
61	6	qiagen	K01677	0.400080265259577	M00009	DNR
61	6	qiagen	K01681	0.359575889577577	M00009	DNR
61	6	qiagen	K01679	0.0781763068040262	M00009	DNR
61	6	qiagen	K01676	0.335100132286359	M00009	DNR
61	8	qiagen	K01136	0.0269181558254006	M00076	DNR
61	8	qiagen	K01135	0.00559796652600287	M00076	DNR
75	4	qiagen	K01900	0.00109255356261725	M00009	WT
75	4	qiagen	K01902	0.016244816506962	M00009	WT
75	4	qiagen	K01899	0.000853942078463172	M00009	WT
75	4	qiagen	K01903	0.0162020948196582	M00009	WT
61	6	qiagen	K01647	0.349715671623717	M00009	DNR
75	8	qiagen	K01135	0.00436201950637522	M00076	WT
75	8	qiagen	K01136	0.0174753788067321	M00076	WT
102	5	mobio	K16190	0.000208664891452869	M00014	DNR
75	5	mobio	K01902	0.0236158070143532	M00009	WT
75	5	mobio	K01900	0.0290262845614037	M00009	WT
75	5	mobio	K01899	0.0123753262831267	M00009	WT
75	5	mobio	K01903	0.0226829162404431	M00009	WT
75	6	qiagen	K01195	0.179721640572609	M00076	WT
75	6	qiagen	K01197	0.133109362301479	M00076	WT
61	5	mobio	K01902	0.0337355210957132	M00009	DNR
61	5	mobio	K01903	0.0464639495433648	M00009	DNR
61	5	mobio	K01899	0.0321990117511343	M00009	DNR
61	4	qiagen	K01682	0.0262918753390903	M00009	DNR
61	5	mobio	K01900	0.10641608366138	M00009	DNR
61	4	qiagen	K01681	0.581050626227343	M00009	DNR
61	4	qiagen	K01679	0.0762119332945148	M00009	DNR
61	4	qiagen	K01678	0.570811599544862	M00009	DNR
61	4	qiagen	K01677	0.599380823466605	M00009	DNR
61	13	mobio	K01195	0.347468797045845	M00076	DNR
61	4	qiagen	K01676	0.165528332420514	M00009	DNR
61	13	mobio	K01197	0.306951845054028	M00076	DNR
75	13	mobio	K01195	0.149559342441629	M00076	WT
61	13	mobio	K01217	0.000137157537378189	M00076	DNR
75	5	mobio	K01677	0.177150393625566	M00009	WT
75	5	mobio	K01676	0.471862867958159	M00009	WT
75	13	mobio	K01197	0.116968244768537	M00076	WT
75	5	mobio	K01682	0.0393705212317246	M00009	WT
75	5	mobio	K01681	0.222967817068194	M00009	WT
75	5	mobio	K01679	0.0696628217174768	M00009	WT
75	5	mobio	K01678	0.171475355007906	M00009	WT
61	4	qiagen	K01647	0.441936082064659	M00009	DNR
75	6	qiagen	K01135	0.00298425744164471	M00076	WT
75	6	qiagen	K01136	0.0151739666644191	M00076	WT
75	13	mobio	K01217	0.000229799284615061	M00076	WT
61	6	qiagen	K01903	0.0191859857702372	M00009	DNR
61	6	qiagen	K01902	0.0238774623214002	M00009	DNR
75	5	mobio	K00658	0.100210797849504	M00009	WT
61	6	qiagen	K01900	0.0275911536034738	M00009	DNR
61	6	qiagen	K01899	0.0183676648646214	M00009	DNR
61	10	qiagen	K01647	0.304037073595589	M00009	DNR
75	13	mobio	K00012	0.967846840088378	M00014	WT
75	10	qiagen	K00239	0.635772833170364	M00009	WT
75	10	qiagen	K00240	0.569163458083394	M00009	WT
61	10	qiagen	K01677	0.238146780479982	M00009	DNR
61	10	qiagen	K01676	0.572458912666895	M00009	DNR
61	10	qiagen	K01679	0.0361530227821796	M00009	DNR
61	10	qiagen	K01678	0.249499237497993	M00009	DNR
61	10	qiagen	K01682	0.0109988796817558	M00009	DNR
61	10	qiagen	K01681	0.279850250173767	M00009	DNR
75	12	qiagen	K01678	0.166177515616939	M00009	WT
75	12	qiagen	K01679	0.0427163597057995	M00009	WT
75	12	qiagen	K01676	0.496520657601247	M00009	WT
75	12	qiagen	K01677	0.165087831913237	M00009	WT
75	12	qiagen	K01681	0.240451396482366	M00009	WT
75	12	qiagen	K01682	0.0192173931966086	M00009	WT
75	4	qiagen	K02194	0.0124152340468243	M00259	WT
75	4	qiagen	K02195	0.0225876726520301	M00259	WT
75	4	qiagen	K02193	0.0246266040310304	M00259	WT
75	13	mobio	K01647	0.311221768613555	M00009	WT
61	4	qiagen	K01903	0.0241861926546944	M00009	DNR
61	4	qiagen	K01902	0.0255230769248924	M00009	DNR
61	4	qiagen	K01900	0.00703844126354833	M00009	DNR
61	4	qiagen	K01899	0.00697118123294019	M00009	DNR
75	5	mobio	K02195	0.0394239494800732	M00259	WT
75	5	mobio	K02194	0.0257388917906465	M00259	WT
75	5	mobio	K02193	0.03102117294314	M00259	WT
61	8	qiagen	K01647	0.281281641914562	M00009	DNR
75	12	qiagen	K01647	0.188878900343881	M00009	WT
61	8	qiagen	K01679	0.0239057088807087	M00009	DNR
61	8	qiagen	K01678	0.154406329936594	M00009	DNR
61	8	qiagen	K01677	0.174040761478009	M00009	DNR
61	8	qiagen	K01676	0.564065065898395	M00009	DNR
61	8	qiagen	K01682	0.0767061301340377	M00009	DNR
61	8	qiagen	K01681	0.199679713946162	M00009	DNR
61	5	mobio	K02193	0.0532297916375433	M00259	DNR
61	5	mobio	K02194	0.0457627162912382	M00259	DNR
75	10	qiagen	K01676	0.515324059923305	M00009	WT
75	10	qiagen	K01677	0.173341330014795	M00009	WT
75	10	qiagen	K01678	0.170120632199974	M00009	WT
75	10	qiagen	K01679	0.0415470962201149	M00009	WT
75	10	qiagen	K01681	0.260773826974686	M00009	WT
75	10	qiagen	K01682	0.00453762510438952	M00009	WT
61	6	qiagen	K02194	0.0352778431839519	M00259	DNR
61	6	qiagen	K02193	0.0425702516051824	M00259	DNR
75	8	qiagen	K01197	0.153798510878177	M00076	WT
75	8	qiagen	K01195	0.156830862196367	M00076	WT
75	8	qiagen	K01217	0.000156984422875797	M00076	WT
75	10	qiagen	K01647	0.221819928919952	M00009	WT
61	5	mobio	K02195	0.03905968500232	M00259	DNR
75	8	qiagen	K01677	0.138953983997069	M00009	WT
75	8	qiagen	K01678	0.138909326862369	M00009	WT
75	8	qiagen	K01676	0.546193711632759	M00009	WT
75	13	mobio	K01899	0.000564237979580012	M00009	WT
75	8	qiagen	K01682	0.0338470907329324	M00009	WT
75	13	mobio	K01903	0.0148974237168254	M00009	WT
75	8	qiagen	K01679	0.0328486903579994	M00009	WT
75	13	mobio	K01902	0.016483332124112	M00009	WT
75	8	qiagen	K01681	0.191629506658128	M00009	WT
75	13	mobio	K01900	0.00142551223372299	M00009	WT
61	13	mobio	K01647	0.489906065003091	M00009	DNR
